dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:58:24,52,147,572,726,95,59,Youtube,FAFR
2023-12-04 14:58:29,10,96,198,397,86,113,Bing,WieSOichDichEmpfangen
2023-12-04 14:58:31,89,174,274,506,85,147,Amazon,WieSOichDichEmpfangen
2023-12-04 14:58:35,65,160,598,751,95,58,Youtube,WieSOichDichEmpfangen
2023-12-04 14:58:40,9,92,203,399,83,113,Bing,sagmichbitte
2023-12-04 14:58:42,8,92,187,404,84,133,Amazon,sagmichbitte
2023-12-04 14:58:45,46,139,598,762,93,71,Youtube,sagmichbitte
2023-12-04 14:58:50,10,93,195,379,83,101,Bing,ilAuraitSuffi
2023-12-04 14:58:52,7,90,184,407,83,140,Amazon,ilAuraitSuffi
2023-12-04 14:58:56,36,130,558,708,94,56,Youtube,ilAuraitSuffi
