dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 13:30:37,5,47,99,238,42,97,Amazon,FAFR
2023-12-04 13:30:40,46,76,269,348,30,49,Youtube,FAFR
2023-12-04 13:30:44,7,27,79,165,20,66,Bing,WieSOichDichEmpfangen
2023-12-04 13:30:46,8,53,106,237,45,86,Amazon,WieSOichDichEmpfangen
2023-12-04 13:30:48,53,81,211,300,28,61,Youtube,WieSOichDichEmpfangen
2023-12-04 13:30:52,9,32,86,152,23,43,Bing,sagmichbitte
2023-12-04 13:30:54,48,87,136,273,39,98,Amazon,sagmichbitte
2023-12-04 13:30:58,54,87,227,307,33,47,Youtube,sagmichbitte
2023-12-04 13:31:03,11,35,110,216,24,82,Bing,ilAuraitSuffi
2023-12-04 13:31:04,12,56,107,236,44,85,Amazon,ilAuraitSuffi
2023-12-04 13:31:07,47,78,201,269,31,37,Youtube,ilAuraitSuffi
2023-12-04 13:31:22,8,30,83,178,22,73,Bing,Carnegie Mellon University
2023-12-04 13:31:24,31,77,134,266,46,86,Amazon,Carnegie Mellon University
2023-12-04 13:31:27,52,76,189,262,24,49,Youtube,Carnegie Mellon University
2023-12-04 13:31:31,28,50,106,196,22,68,Bing,Airbnb
2023-12-04 13:31:33,6,47,101,240,41,98,Amazon,Airbnb
2023-12-04 13:31:35,46,70,191,259,24,44,Youtube,Airbnb
2023-12-04 13:31:40,11,34,93,183,23,67,Bing,Facebook
2023-12-04 13:31:42,9,51,99,220,42,79,Amazon,Facebook
2023-12-04 13:31:44,53,75,195,259,22,42,Youtube,Facebook
2023-12-04 13:31:49,27,49,106,194,22,66,Bing,Youtube
2023-12-04 13:31:51,4,46,105,235,42,88,Amazon,Youtube
2023-12-04 13:31:53,46,67,185,251,21,45,Youtube,Youtube
2023-12-04 13:31:58,13,37,95,183,24,64,Bing,cirtic
2023-12-04 13:31:59,11,69,125,254,58,71,Amazon,cirtic
2023-12-04 13:32:04,86,110,236,315,24,55,Youtube,cirtic
2023-12-04 13:32:10,14,40,110,202,26,66,Bing,when would there be
2023-12-04 13:32:12,46,91,147,287,45,95,Amazon,when would there be
2023-12-04 13:32:14,57,81,202,275,24,49,Youtube,when would there be
2023-12-04 13:32:19,9,33,94,178,24,60,Bing,search the map for new
2023-12-04 13:32:21,11,106,174,305,95,36,Amazon,search the map for new
2023-12-04 13:32:24,51,73,189,254,22,43,Youtube,search the map for new
2023-12-04 13:32:29,28,50,102,185,22,61,Bing,suggestions on finals
2023-12-04 13:32:30,10,50,102,230,40,88,Amazon,suggestions on finals
2023-12-04 13:32:33,45,68,181,248,23,44,Youtube,suggestions on finals
2023-12-04 13:32:38,11,36,136,306,25,145,Bing,start
2023-12-04 13:32:40,9,58,116,257,49,92,Amazon,start
2023-12-04 13:32:43,61,86,202,278,25,51,Youtube,start
2023-12-04 13:32:48,45,85,151,246,40,55,Bing,ending
2023-12-04 13:32:50,6,51,102,238,45,91,Amazon,ending
2023-12-04 13:32:51,66,89,217,285,23,45,Youtube,ending
2023-12-04 13:32:56,10,34,103,192,24,65,Bing,safety
2023-12-04 13:32:58,10,51,111,243,41,91,Amazon,safety
2023-12-04 13:33:00,58,81,226,295,23,46,Youtube,safety
2023-12-04 13:33:06,14,45,109,194,31,54,Bing,data
2023-12-04 13:33:08,38,81,136,275,43,96,Amazon,data
2023-12-04 13:33:11,62,90,209,280,28,43,Youtube,data
2023-12-04 13:33:17,10,36,92,174,26,56,Bing,DDIO
2023-12-04 13:33:19,43,86,141,275,43,91,Amazon,DDIO
2023-12-04 13:33:21,44,67,184,260,23,53,Youtube,DDIO
2023-12-04 13:33:26,14,72,164,254,58,32,Bing,MSFG
2023-12-04 13:33:28,10,56,106,238,46,86,Amazon,MSFG
2023-12-04 13:33:30,72,97,243,309,25,41,Youtube,MSFG
2023-12-04 13:33:35,28,57,125,207,29,53,Bing,HOA
2023-12-04 13:33:36,15,62,131,284,47,106,Amazon,HOA
2023-12-04 13:33:39,54,78,188,268,24,56,Youtube,HOA
2023-12-04 13:33:44,9,31,82,251,22,147,Bing,FAFR
2023-12-04 13:33:45,9,58,113,263,49,101,Amazon,FAFR
2023-12-04 13:33:47,67,105,251,328,38,39,Youtube,FAFR
2023-12-04 13:33:52,29,51,106,197,22,69,Bing,WieSOichDichEmpfangen
2023-12-04 13:33:53,6,50,101,227,44,82,Amazon,WieSOichDichEmpfangen
2023-12-04 13:33:55,89,118,285,351,29,37,Youtube,WieSOichDichEmpfangen
2023-12-04 13:34:00,10,33,87,173,23,63,Bing,sagmichbitte
2023-12-04 13:34:02,9,56,120,289,47,122,Amazon,sagmichbitte
2023-12-04 13:34:04,85,116,266,348,31,51,Youtube,sagmichbitte
2023-12-04 13:34:08,8,29,87,175,21,67,Bing,ilAuraitSuffi
2023-12-04 13:34:09,29,77,130,276,48,98,Amazon,ilAuraitSuffi
2023-12-04 13:34:13,57,81,226,300,24,50,Youtube,ilAuraitSuffi
2023-12-04 13:34:28,8,31,91,161,23,47,Bing,Carnegie Mellon University
2023-12-04 13:34:29,9,51,106,240,42,92,Amazon,Carnegie Mellon University
2023-12-04 13:34:32,44,66,180,258,22,56,Youtube,Carnegie Mellon University
2023-12-04 13:34:36,43,69,154,453,26,273,Bing,Airbnb
